Date,High,Low,Open,Close,Volume,Adj Close,Name,Symbol
2020-02-24,81.16000366210938,79.70999908447266,80.44999694824219,80.49500274658203,1442400.0,79.0665283203125,McCormick & Co.,MKC
2020-02-25,80.7699966430664,79.02999877929688,80.3499984741211,79.18499755859375,2959600.0,77.77976989746094,McCormick & Co.,MKC
2020-02-26,79.6449966430664,76.47000122070312,79.0,76.55500030517578,2354600.0,75.19644927978516,McCormick & Co.,MKC
2020-02-27,77.16500091552734,75.01000213623047,76.43499755859375,75.12999725341797,2253000.0,73.79673767089844,McCormick & Co.,MKC
2020-02-28,74.44000244140625,71.19499969482422,74.17500305175781,73.09500122070312,3580000.0,71.7978515625,McCormick & Co.,MKC
2020-03-02,76.29000091552734,72.91000366210938,73.40499877929688,76.23500061035156,2245400.0,74.88212585449219,McCormick & Co.,MKC
2020-03-03,77.2699966430664,74.38500213623047,76.25,74.94999694824219,1972800.0,73.61993408203125,McCormick & Co.,MKC
2020-03-04,76.96499633789062,75.23999786376953,76.04499816894531,76.94000244140625,2873400.0,75.57461547851562,McCormick & Co.,MKC
2020-03-05,77.6449966430664,75.76499938964844,76.02999877929688,76.7699966430664,2189600.0,75.40763092041016,McCormick & Co.,MKC
2020-03-06,75.6500015258789,73.4749984741211,74.80000305175781,75.31999969482422,2346200.0,73.98336029052734,McCormick & Co.,MKC
2020-03-09,73.91500091552734,71.44000244140625,72.5,72.01499938964844,2872600.0,70.73701477050781,McCormick & Co.,MKC
2020-03-10,75.88999938964844,72.29499816894531,73.30999755859375,75.76499938964844,2818000.0,74.42047119140625,McCormick & Co.,MKC
2020-03-11,74.56500244140625,72.73500061035156,74.16999816894531,73.30500030517578,3015000.0,72.00411224365234,McCormick & Co.,MKC
2020-03-12,70.5999984741211,65.54499816894531,69.41000366210938,65.58999633789062,4330000.0,64.42601776123047,McCormick & Co.,MKC
2020-03-13,68.76000213623047,64.07499694824219,67.81500244140625,67.5,3300400.0,66.30213165283203,McCormick & Co.,MKC
2020-03-16,64.25499725341797,59.599998474121094,61.755001068115234,60.185001373291016,4148400.0,59.1169548034668,McCormick & Co.,MKC
2020-03-17,69.7750015258789,60.224998474121094,61.25,69.3499984741211,4872600.0,68.11930847167969,McCormick & Co.,MKC
2020-03-18,74.65499877929688,65.18499755859375,65.72000122070312,70.51499938964844,4908200.0,69.26363372802734,McCormick & Co.,MKC
2020-03-19,69.41000366210938,62.0,67.73999786376953,62.814998626708984,3857800.0,61.70027542114258,McCormick & Co.,MKC
2020-03-20,68.51000213623047,61.560001373291016,62.51499938964844,62.27000045776367,3332000.0,61.164955139160156,McCormick & Co.,MKC
2020-03-23,62.97999954223633,56.1150016784668,62.35499954223633,56.915000915527344,3428600.0,55.90497970581055,McCormick & Co.,MKC
2020-03-24,62.76499938964844,58.45000076293945,58.584999084472656,62.46500015258789,2856000.0,61.35648727416992,McCormick & Co.,MKC
2020-03-25,63.189998626708984,59.595001220703125,61.755001068115234,62.095001220703125,2830000.0,60.99305725097656,McCormick & Co.,MKC
2020-03-26,66.38999938964844,61.974998474121094,62.02000045776367,65.81999969482422,2022800.0,64.65194702148438,McCormick & Co.,MKC
2020-03-27,67.31999969482422,64.0,64.54499816894531,66.1449966430664,1992200.0,64.97118377685547,McCormick & Co.,MKC
2020-03-30,72.19999694824219,67.0,67.5,71.57499694824219,3329600.0,70.3048095703125,McCormick & Co.,MKC
2020-03-31,71.5,69.67500305175781,69.93000030517578,70.6050033569336,2925400.0,69.35203552246094,McCormick & Co.,MKC
2020-04-01,71.76000213623047,68.2750015258789,68.58499908447266,69.30999755859375,2426400.0,68.08001708984375,McCormick & Co.,MKC
2020-04-02,73.12000274658203,69.17500305175781,69.17500305175781,72.6050033569336,2932400.0,71.3165512084961,McCormick & Co.,MKC
2020-04-03,73.875,71.63500213623047,71.82499694824219,73.44000244140625,1489000.0,72.13672637939453,McCormick & Co.,MKC
2020-04-06,76.59500122070312,71.30000305175781,74.44999694824219,76.00499725341797,1944800.0,74.65620422363281,McCormick & Co.,MKC
2020-04-07,76.5,73.47000122070312,76.29000091552734,75.1500015258789,1759600.0,73.8163833618164,McCormick & Co.,MKC
2020-04-08,75.41999816894531,73.27999877929688,74.83999633789062,74.55000305175781,1623600.0,73.22703552246094,McCormick & Co.,MKC
2020-04-09,77.4749984741211,74.26499938964844,74.26499938964844,77.1500015258789,1558600.0,76.09732055664062,McCormick & Co.,MKC
2020-04-13,76.4800033569336,72.78500366210938,76.4800033569336,74.34500122070312,1777200.0,73.33059692382812,McCormick & Co.,MKC
2020-04-14,76.98500061035156,75.68499755859375,76.33000183105469,76.59500122070312,1725000.0,75.54989624023438,McCormick & Co.,MKC
2020-04-15,76.56999969482422,75.2750015258789,76.0,76.27999877929688,1061400.0,75.23919677734375,McCormick & Co.,MKC
2020-04-16,78.44999694824219,75.6449966430664,76.875,77.70999908447266,1449200.0,76.6496810913086,McCormick & Co.,MKC
2020-04-17,78.875,77.0250015258789,78.83999633789062,78.44499969482422,1627400.0,77.37464904785156,McCormick & Co.,MKC
2020-04-20,79.61000061035156,77.46499633789062,78.1050033569336,78.05999755859375,1114000.0,76.99490356445312,McCormick & Co.,MKC
2020-04-21,78.02999877929688,74.7249984741211,77.80000305175781,75.58999633789062,1328400.0,74.55860137939453,McCormick & Co.,MKC
2020-04-22,77.2699966430664,75.01499938964844,75.94999694824219,76.68499755859375,1005400.0,75.63866424560547,McCormick & Co.,MKC
2020-04-23,76.72000122070312,75.13500213623047,75.93499755859375,75.80999755859375,1109400.0,74.77560424804688,McCormick & Co.,MKC
2020-04-24,77.34500122070312,75.48500061035156,75.99500274658203,77.12999725341797,775800.0,76.07759857177734,McCormick & Co.,MKC
2020-04-27,78.625,77.05500030517578,77.50499725341797,78.43499755859375,986000.0,77.36479187011719,McCormick & Co.,MKC
2020-04-28,79.24500274658203,77.7300033569336,78.375,78.3499984741211,1292600.0,77.28094482421875,McCormick & Co.,MKC
2020-04-29,79.25,77.2750015258789,78.26000213623047,78.2300033569336,1613800.0,77.16259002685547,McCormick & Co.,MKC
2020-04-30,78.75499725341797,77.17500305175781,77.95999908447266,78.41999816894531,2047600.0,77.34999084472656,McCormick & Co.,MKC
2020-05-01,78.56500244140625,76.7300033569336,77.69499969482422,77.20999908447266,1038600.0,76.15650177001953,McCormick & Co.,MKC
2020-05-04,79.0,76.41999816894531,77.125,78.69499969482422,1351800.0,77.62124633789062,McCormick & Co.,MKC
2020-05-05,80.7699966430664,78.74500274658203,78.74500274658203,80.1050033569336,1463400.0,79.01200866699219,McCormick & Co.,MKC
2020-05-06,81.26499938964844,79.96499633789062,80.31999969482422,80.11000061035156,1718800.0,79.01693725585938,McCormick & Co.,MKC
2020-05-07,81.05999755859375,79.7750015258789,80.62999725341797,80.43000030517578,1235800.0,79.33256530761719,McCormick & Co.,MKC
2020-05-08,82.29499816894531,80.56500244140625,81.25,82.01499938964844,1067400.0,80.89594268798828,McCormick & Co.,MKC
2020-05-11,83.33499908447266,81.66000366210938,82.33000183105469,82.42500305175781,1346800.0,81.30034637451172,McCormick & Co.,MKC
2020-05-12,84.55999755859375,82.87999725341797,83.06500244140625,84.30999755859375,2098800.0,83.15962219238281,McCormick & Co.,MKC
2020-05-13,85.31999969482422,83.52999877929688,84.30999755859375,84.26000213623047,1904000.0,83.11030578613281,McCormick & Co.,MKC
2020-05-14,88.29499816894531,85.70999908447266,86.63999938964844,87.76000213623047,2356600.0,86.56254577636719,McCormick & Co.,MKC
2020-05-15,90.08999633789062,87.06999969482422,87.36000061035156,88.98999786376953,3712200.0,87.77576446533203,McCormick & Co.,MKC
2020-05-18,90.19000244140625,88.09500122070312,89.83499908447266,88.16500091552734,1825200.0,86.96202850341797,McCormick & Co.,MKC
2020-05-19,88.53500366210938,86.20999908447266,87.81500244140625,86.26000213623047,1411400.0,85.08301544189453,McCormick & Co.,MKC
2020-05-20,87.0999984741211,85.84500122070312,87.03500366210938,86.79499816894531,1764800.0,85.6107177734375,McCormick & Co.,MKC
2020-05-21,87.01499938964844,84.61499786376953,87.01499938964844,85.27999877929688,1498400.0,84.11639404296875,McCormick & Co.,MKC
2020-05-22,86.04000091552734,85.07499694824219,85.18499755859375,85.93499755859375,737200.0,84.762451171875,McCormick & Co.,MKC
2020-05-26,87.49500274658203,85.25,86.6050033569336,85.51499938964844,1217400.0,84.34818267822266,McCormick & Co.,MKC
2020-05-27,86.12000274658203,84.93499755859375,85.3949966430664,86.0,1141600.0,84.82656860351562,McCormick & Co.,MKC
2020-05-28,87.05999755859375,85.69499969482422,86.84500122070312,86.25499725341797,1233400.0,85.07808685302734,McCormick & Co.,MKC
2020-05-29,88.11499786376953,85.69999694824219,86.19999694824219,87.58000183105469,2862600.0,86.385009765625,McCormick & Co.,MKC
2020-06-01,88.95999908447266,87.5199966430664,88.0,88.28500366210938,1088000.0,87.08039093017578,McCormick & Co.,MKC
2020-06-02,88.6449966430664,87.25499725341797,88.16999816894531,87.70999908447266,1408400.0,86.51322937011719,McCormick & Co.,MKC
2020-06-03,87.99500274658203,86.76499938964844,87.65499877929688,87.1500015258789,554300.0,85.96087646484375,McCormick & Co.,MKC
2020-06-04,87.13500213623047,84.87999725341797,86.91999816894531,85.38500213623047,574400.0,84.21996307373047,McCormick & Co.,MKC
2020-06-05,85.68499755859375,83.93499755859375,85.38500213623047,85.41500091552734,899400.0,84.24954986572266,McCormick & Co.,MKC
2020-06-08,86.79499816894531,84.51000213623047,84.6500015258789,86.38500213623047,685600.0,85.2063217163086,McCormick & Co.,MKC
2020-06-09,86.46499633789062,85.16999816894531,86.46499633789062,85.55000305175781,477100.0,84.3827133178711,McCormick & Co.,MKC
2020-06-10,87.19000244140625,85.57499694824219,86.16500091552734,86.20500183105469,674000.0,85.02877044677734,McCormick & Co.,MKC
2020-06-11,86.51000213623047,83.59500122070312,86.0,83.91999816894531,576300.0,82.77494812011719,McCormick & Co.,MKC
2020-06-12,84.93000030517578,82.83999633789062,84.93000030517578,83.2699966430664,522600.0,82.1338119506836,McCormick & Co.,MKC
2020-06-15,85.24500274658203,82.5250015258789,82.63999938964844,85.19999694824219,535900.0,84.03748321533203,McCormick & Co.,MKC
2020-06-16,86.875,84.79000091552734,85.81500244140625,86.48500061035156,676700.0,85.3049545288086,McCormick & Co.,MKC
2020-06-17,87.68499755859375,86.44499969482422,86.59500122070312,87.06999969482422,511600.0,85.88197326660156,McCormick & Co.,MKC
2020-06-18,87.38500213623047,86.44000244140625,87.06500244140625,86.94000244140625,396500.0,85.75374603271484,McCormick & Co.,MKC
2020-06-19,88.04499816894531,86.04499816894531,87.7699966430664,86.0999984741211,873000.0,84.92520141601562,McCormick & Co.,MKC
2020-06-22,87.3949966430664,86.02999877929688,86.79000091552734,86.3499984741211,631000.0,85.17178344726562,McCormick & Co.,MKC
2020-06-23,87.68000030517578,86.08499908447266,87.5,86.20500183105469,634200.0,85.02877044677734,McCormick & Co.,MKC
2020-06-24,86.78500366210938,84.57499694824219,86.0,86.13500213623047,1012100.0,84.95972442626953,McCormick & Co.,MKC
2020-06-25,90.46499633789062,86.77999877929688,87.16999816894531,89.2699966430664,1453900.0,88.05194854736328,McCormick & Co.,MKC
2020-06-26,91.45999908447266,87.63999938964844,90.25,88.125,1447900.0,86.92256927490234,McCormick & Co.,MKC
2020-06-29,91.1500015258789,88.30500030517578,88.66000366210938,89.69000244140625,860000.0,88.46621704101562,McCormick & Co.,MKC
2020-06-30,90.48500061035156,88.71499633789062,89.91500091552734,89.70500183105469,809900.0,88.48101043701172,McCormick & Co.,MKC
2020-07-01,90.38999938964844,89.2249984741211,89.65499877929688,89.75,646100.0,88.52539825439453,McCormick & Co.,MKC
2020-07-02,92.23999786376953,90.31500244140625,90.6050033569336,90.80500030517578,662800.0,90.18903350830078,McCormick & Co.,MKC
2020-07-06,91.81500244140625,90.27999877929688,91.20999908447266,90.78500366210938,501800.0,90.16917419433594,McCormick & Co.,MKC
2020-07-07,92.0,90.41000366210938,90.41000366210938,91.56999969482422,463700.0,90.94884490966797,McCormick & Co.,MKC
2020-07-08,91.875,90.875,91.28500366210938,91.81999969482422,460100.0,91.19715118408203,McCormick & Co.,MKC
2020-07-09,92.30999755859375,91.16999816894531,91.23999786376953,91.92500305175781,368500.0,91.30144500732422,McCormick & Co.,MKC
2020-07-10,93.05000305175781,91.26499938964844,91.93499755859375,92.95500183105469,408400.0,92.32445526123047,McCormick & Co.,MKC
2020-07-13,94.1449966430664,91.29000091552734,93.24500274658203,91.45500183105469,484600.0,90.83463287353516,McCormick & Co.,MKC
2020-07-14,94.91500091552734,91.23999786376953,91.23999786376953,94.70999908447266,632000.0,94.06754302978516,McCormick & Co.,MKC
2020-07-15,95.69999694824219,94.30999755859375,95.0999984741211,94.5999984741211,456000.0,93.95829772949219,McCormick & Co.,MKC
2020-07-16,95.42500305175781,94.38999938964844,94.5199966430664,94.86000061035156,329500.0,94.21653747558594,McCormick & Co.,MKC
2020-07-17,96.16500091552734,94.91999816894531,95.375,95.44499969482422,435200.0,94.79756164550781,McCormick & Co.,MKC
2020-07-20,95.8550033569336,94.875,95.20500183105469,95.77999877929688,385600.0,95.13028717041016,McCormick & Co.,MKC
2020-07-21,98.26000213623047,96.5250015258789,97.0,96.79000091552734,555900.0,96.13343811035156,McCormick & Co.,MKC
2020-07-22,97.45500183105469,95.79000091552734,97.45500183105469,96.91000366210938,657300.0,96.25262451171875,McCormick & Co.,MKC
2020-07-23,98.38500213623047,97.0999984741211,97.0999984741211,97.94499969482422,368400.0,97.28060913085938,McCormick & Co.,MKC
2020-07-24,98.25499725341797,96.30999755859375,97.76000213623047,96.76000213623047,529100.0,96.10364532470703,McCormick & Co.,MKC
2020-07-27,98.04000091552734,96.59500122070312,96.90499877929688,98.01000213623047,390400.0,97.34516143798828,McCormick & Co.,MKC
2020-07-28,97.625,95.23500061035156,95.75,96.49500274658203,582400.0,95.84043884277344,McCormick & Co.,MKC
2020-07-29,97.77999877929688,96.68000030517578,96.95999908447266,97.16999816894531,373500.0,96.51085662841797,McCormick & Co.,MKC
2020-07-30,97.04499816894531,95.75,96.68000030517578,96.91999816894531,399500.0,96.2625503540039,McCormick & Co.,MKC
2020-07-31,97.44999694824219,95.46499633789062,96.5999984741211,97.44999694824219,643200.0,96.78895568847656,McCormick & Co.,MKC
2020-08-03,98.58999633789062,97.23500061035156,97.84500122070312,98.1449966430664,440800.0,97.479248046875,McCormick & Co.,MKC
2020-08-04,99.41500091552734,97.96499633789062,98.00499725341797,99.12999725341797,368200.0,98.45756530761719,McCormick & Co.,MKC
2020-08-05,99.38500213623047,97.81999969482422,99.3499984741211,98.625,493700.0,97.95599365234375,McCormick & Co.,MKC
2020-08-06,99.68000030517578,98.13500213623047,98.2699966430664,99.5250015258789,347100.0,98.84988403320312,McCormick & Co.,MKC
2020-08-07,100.91999816894531,99.06500244140625,99.06500244140625,100.7750015258789,621700.0,100.09141540527344,McCormick & Co.,MKC
2020-08-10,101.2750015258789,100.01000213623047,100.74500274658203,100.91000366210938,439000.0,100.22549438476562,McCormick & Co.,MKC
2020-08-11,101.0,98.56500244140625,101.0,98.88500213623047,392800.0,98.2142333984375,McCormick & Co.,MKC
2020-08-12,101.56999969482422,99.24500274658203,99.25499725341797,100.83000183105469,430100.0,100.14603424072266,McCormick & Co.,MKC
2020-08-13,101.48999786376953,99.375,100.73500061035156,101.0199966430664,499800.0,100.3347396850586,McCormick & Co.,MKC
2020-08-14,101.75499725341797,100.41999816894531,101.0,100.7750015258789,418700.0,100.09141540527344,McCormick & Co.,MKC
2020-08-17,101.70500183105469,100.03500366210938,100.24500274658203,101.1500015258789,458000.0,100.46385955810547,McCormick & Co.,MKC
2020-08-18,102.0,100.45999908447266,101.16500091552734,101.24500274658203,301800.0,100.5582275390625,McCormick & Co.,MKC
2020-08-19,101.69999694824219,100.62000274658203,101.69999694824219,101.26000213623047,305900.0,100.5731201171875,McCormick & Co.,MKC
2020-08-20,102.06999969482422,100.23500061035156,100.3949966430664,101.44499969482422,367300.0,100.75686645507812,McCormick & Co.,MKC
2020-08-21,101.98999786376953,101.25,101.56999969482422,101.57499694824219,357100.0,100.88597869873047,McCormick & Co.,MKC
2020-08-24,102.08000183105469,100.8949966430664,101.79499816894531,101.41999816894531,330400.0,100.73202514648438,McCormick & Co.,MKC
2020-08-25,102.12999725341797,100.81500244140625,102.12999725341797,101.38999938964844,291900.0,100.70223236083984,McCormick & Co.,MKC
2020-08-26,103.29000091552734,100.43499755859375,101.20999908447266,102.75,828400.0,102.05300903320312,McCormick & Co.,MKC
2020-08-27,103.62000274658203,102.67500305175781,102.9749984741211,102.7249984741211,525400.0,102.0281753540039,McCormick & Co.,MKC
2020-08-28,102.80999755859375,101.375,102.55999755859375,102.29499816894531,573600.0,101.60108947753906,McCormick & Co.,MKC
2020-08-31,103.43499755859375,102.16999816894531,102.2249984741211,103.0999984741211,759200.0,102.400634765625,McCormick & Co.,MKC
2020-09-01,103.09500122070312,101.69499969482422,102.68499755859375,102.96499633789062,650400.0,102.26654815673828,McCormick & Co.,MKC
2020-09-02,105.21499633789062,103.16500091552734,103.5,104.88999938964844,847800.0,104.17849731445312,McCormick & Co.,MKC
2020-09-03,105.53500366210938,101.20500183105469,104.44999694824219,102.00499725341797,891200.0,101.31305694580078,McCormick & Co.,MKC
2020-09-04,102.68499755859375,99.4000015258789,102.19999694824219,100.92500305175781,1151000.0,100.24039459228516,McCormick & Co.,MKC
2020-09-08,100.92500305175781,98.58000183105469,100.88500213623047,98.76000213623047,1175600.0,98.09008026123047,McCormick & Co.,MKC
2020-09-09,102.91999816894531,99.51000213623047,99.51000213623047,101.34500122070312,1246800.0,100.65754699707031,McCormick & Co.,MKC
2020-09-10,101.3550033569336,98.44000244140625,100.92500305175781,99.09500122070312,792800.0,98.42280578613281,McCormick & Co.,MKC
2020-09-11,99.68499755859375,98.41999816894531,99.3550033569336,99.31999969482422,746400.0,98.64627075195312,McCormick & Co.,MKC
2020-09-14,101.41000366210938,99.49500274658203,100.0,100.05000305175781,1044600.0,99.37132263183594,McCormick & Co.,MKC
2020-09-15,101.58000183105469,99.81999969482422,100.36499786376953,100.17500305175781,1067200.0,99.4954833984375,McCormick & Co.,MKC
2020-09-16,101.30000305175781,99.25,100.68000030517578,99.33999633789062,1057800.0,98.6661376953125,McCormick & Co.,MKC
2020-09-17,98.36499786376953,95.55500030517578,97.98500061035156,96.36499786376953,1771200.0,95.71131896972656,McCormick & Co.,MKC
2020-09-18,97.29499816894531,94.19999694824219,96.20999908447266,94.9800033569336,1790600.0,94.3357162475586,McCormick & Co.,MKC
2020-09-21,95.46499633789062,93.71499633789062,94.26499938964844,95.19999694824219,1185600.0,94.5542221069336,McCormick & Co.,MKC
2020-09-22,96.47000122070312,94.8550033569336,95.0250015258789,96.19499969482422,1355400.0,95.54247283935547,McCormick & Co.,MKC
2020-09-23,96.80000305175781,92.54499816894531,96.68499755859375,92.74500274658203,1410600.0,92.11588287353516,McCormick & Co.,MKC
2020-09-24,96.19499969482422,92.90499877929688,93.02999877929688,94.42500305175781,1240200.0,93.78448486328125,McCormick & Co.,MKC
2020-09-25,96.08499908447266,94.15499877929688,94.5,95.78500366210938,1080600.0,95.13526153564453,McCormick & Co.,MKC
2020-09-28,98.27999877929688,96.88999938964844,97.37000274658203,97.58999633789062,2829800.0,96.9280014038086,McCormick & Co.,MKC
2020-09-29,96.58000183105469,91.61000061035156,96.4000015258789,94.94499969482422,4796800.0,94.30095672607422,McCormick & Co.,MKC
2020-09-30,98.08499908447266,95.5,95.69000244140625,97.05000305175781,1861400.0,96.39167785644531,McCormick & Co.,MKC
2020-10-01,97.7300033569336,95.56500244140625,97.37000274658203,96.5999984741211,1524400.0,95.9447250366211,McCormick & Co.,MKC
2020-10-02,96.95500183105469,95.07499694824219,95.38500213623047,96.41999816894531,1006000.0,96.07425689697266,McCormick & Co.,MKC
2020-10-05,97.66999816894531,96.40499877929688,96.66500091552734,97.54000091552734,816400.0,97.19024658203125,McCormick & Co.,MKC
2020-10-06,97.88500213623047,95.62000274658203,97.88500213623047,95.81999969482422,1087000.0,95.47640991210938,McCormick & Co.,MKC
2020-10-07,97.5199966430664,96.05999755859375,96.33000183105469,97.08999633789062,977000.0,96.74185180664062,McCormick & Co.,MKC
2020-10-08,97.625,96.83499908447266,97.45999908447266,97.16500091552734,695200.0,96.81658935546875,McCormick & Co.,MKC
2020-10-09,98.51499938964844,97.63500213623047,97.8949966430664,98.05500030517578,732400.0,97.70339965820312,McCormick & Co.,MKC
2020-10-12,100.6050033569336,97.99500274658203,98.05500030517578,100.44999694824219,1039600.0,100.08980560302734,McCormick & Co.,MKC
2020-10-13,101.66500091552734,99.30500030517578,100.26499938964844,100.11499786376953,1297600.0,99.75601196289062,McCormick & Co.,MKC
2020-10-14,100.7699966430664,98.87000274658203,99.87000274658203,99.00499725341797,635000.0,98.64998626708984,McCormick & Co.,MKC
2020-10-15,100.05500030517578,98.13500213623047,98.36000061035156,99.57499694824219,699200.0,99.21794891357422,McCormick & Co.,MKC
2020-10-16,100.98999786376953,99.69000244140625,100.06500244140625,99.69499969482422,809000.0,99.33751678466797,McCormick & Co.,MKC
2020-10-19,100.70999908447266,98.56500244140625,99.9749984741211,98.76499938964844,681000.0,98.41085052490234,McCormick & Co.,MKC
2020-10-20,99.37000274658203,97.8499984741211,98.9000015258789,97.97000122070312,533000.0,97.61870574951172,McCormick & Co.,MKC
2020-10-21,98.67500305175781,97.54499816894531,97.94499969482422,97.66999816894531,398800.0,97.31977844238281,McCormick & Co.,MKC
2020-10-22,97.81500244140625,96.86499786376953,97.5,97.31500244140625,554400.0,96.96605682373047,McCormick & Co.,MKC
2020-10-23,98.45999908447266,97.31500244140625,97.76499938964844,98.2300033569336,553800.0,97.87777709960938,McCormick & Co.,MKC
2020-10-26,97.97000122070312,96.36499786376953,97.41500091552734,97.02999877929688,535600.0,96.68207550048828,McCormick & Co.,MKC
2020-10-27,97.63999938964844,96.0199966430664,97.25,96.1050033569336,1094800.0,95.76039123535156,McCormick & Co.,MKC
2020-10-28,95.52999877929688,92.69999694824219,94.86000061035156,92.83499908447266,907800.0,92.50211334228516,McCormick & Co.,MKC
2020-10-29,93.49500274658203,91.92500305175781,92.79499816894531,91.94999694824219,863000.0,91.62028503417969,McCormick & Co.,MKC
2020-10-30,92.15499877929688,89.25499725341797,91.55000305175781,90.25499725341797,1375600.0,89.93136596679688,McCormick & Co.,MKC
2020-11-02,93.28500366210938,91.56999969482422,91.69000244140625,92.58499908447266,1005000.0,92.25301361083984,McCormick & Co.,MKC
2020-11-03,94.70999908447266,93.01000213623047,93.58999633789062,93.83999633789062,698600.0,93.50350952148438,McCormick & Co.,MKC
2020-11-04,96.2750015258789,94.18000030517578,94.41500091552734,94.48999786376953,787000.0,94.15117645263672,McCormick & Co.,MKC
2020-11-05,95.96499633789062,93.82499694824219,95.8949966430664,94.2699966430664,826400.0,93.93196868896484,McCormick & Co.,MKC
2020-11-06,95.94000244140625,93.5,94.37999725341797,94.33000183105469,718600.0,93.99176025390625,McCormick & Co.,MKC
